group,tsne_x,tsne_y
Diffusion Model + LLM,-13.7744,57.3282
Diffusion Model + LLM,-46.6625,-58.7642
Diffusion Model + LLM,-8.5824,-68.4213
Diffusion Model + LLM,-85.5965,-6.9105
Diffusion Model + LLM,-26.8846,-84.4667
Diffusion Model + LLM,-57.085,-67.8771
Diffusion Model + LLM,5.1398,63.7851
Diffusion Model + LLM,-38.2229,-8.3199
Diffusion Model + LLM,-26.716,-39.7396
Diffusion Model + LLM,-32.1779,4.275
Diffusion Model + LLM,-3.6834,13.5268
Diffusion Model + LLM,-39.5106,45.4116
Diffusion Model + LLM,13.9672,44.9649
Diffusion Model + LLM,-0.3593,-54.1922
Diffusion Model + LLM,-50.3593,27.5065
Diffusion Model + LLM,10.0229,-99.0486
Diffusion Model + LLM,-5.0168,39.4782
Diffusion Model + LLM,-34.3231,34.7762
Diffusion Model + LLM,-43.3237,-79.9375
Diffusion Model + LLM,-9.5688,-69.4509
Diffusion Model + LLM,-39.4987,45.3773
Diffusion Model + LLM,19.1257,20.2833
Diffusion Model + LLM,-66.9005,-12.5236
Diffusion Model + LLM,8.6564,18.8448
Diffusion Model + LLM,-4.251,24.8258
Diffusion Model + LLM,-6.9731,4.7593
Diffusion Model + LLM,-5.8231,-63.5371
Diffusion Model + LLM,-72.1939,61.9376
Diffusion Model + LLM,-3.1403,-54.5809
Diffusion Model + LLM,-19.8861,45.0315
Diffusion Model + LLM,-42.4079,46.0462
Diffusion Model + LLM,-75.2585,6.9102
Diffusion Model + LLM,-67.7184,10.9899
Diffusion Model + LLM,-44.4739,-14.6789
Diffusion Model + LLM,-57.5873,21.0471
Diffusion Model + LLM,12.6357,17.567
Diffusion Model + LLM,-68.5725,40.7276
Diffusion Model + LLM,-49.8535,-60.2636
Diffusion Model + LLM,-25.0228,65.6365
Diffusion Model + LLM,-2.1763,-2.5431
Diffusion Model + LLM,-75.2217,29.9809
Diffusion Model + LLM,-10.1693,8.3845
Diffusion Model + LLM,-74.7744,23.7784
Diffusion Model + LLM,-83.4434,-2.8489
Diffusion Model + LLM,-83.1083,12.8468
Diffusion Model + LLM,7.4399,81.0322
Diffusion Model + LLM,-91.3914,38.4052
Diffusion Model + LLM,-75.2297,40.4991
Diffusion Model + LLM,2.4152,-72.0018
Diffusion Model + LLM,-4.0769,-41.1216
Diffusion Model + LLM,-74.541,4.1773
Diffusion Model + LLM,-20.0129,-72.8809
Diffusion Model + LLM,-49.6806,11.7608
Diffusion Model + LLM,10.5782,24.1968
Diffusion Model + LLM,3.0288,8.0841
Diffusion Model + LLM,-33.3516,46.8174
Diffusion Model + LLM,-27.1253,-4.1873
Diffusion Model + LLM,-8.0334,-3.9381
Diffusion Model + LLM,-4.3646,-65.1502
Diffusion Model + LLM,-53.055,77.4996
Diffusion Model + LLM,6.7655,54.6303
Diffusion Model + LLM,15.6028,43.4964
Diffusion Model + LLM,-32.2037,26.8924
Diffusion Model + LLM,-43.7185,58.7891
Diffusion Model + LLM,-46.4538,-61.6513
Diffusion Model + LLM,-9.0888,39.6361
Diffusion Model + LLM,17.9393,-4.8718
Diffusion Model + LLM,-22.1584,-43.2204
Diffusion Model + LLM,-3.8649,55.1736
Diffusion Model + LLM,0.8553,13.0143
Diffusion Model + LLM,-11.3354,-8.2815
Diffusion Model + LLM,-33.8826,22.3604
Diffusion Model + LLM,2.8693,-6.9972
Diffusion Model + LLM,-25.4495,-86.6824
Diffusion Model + LLM,-57.4414,5.7777
Diffusion Model + LLM,17.0094,38.1547
Diffusion Model + LLM,-17.8338,-40.7041
Diffusion Model + LLM,-15.3951,76.0177
Diffusion Model + LLM,-32.4762,87.6207
Diffusion Model + LLM,-26.1487,-63.2207
Diffusion Model + LLM,-24.47,-77.9511
Diffusion Model + LLM,-34.2297,-81.4417
Diffusion Model + LLM,-38.1472,85.0595
Diffusion Model + LLM,-39.7348,35.7662
Diffusion Model + LLM,-28.2297,-45.5213
Diffusion Model + LLM,-37.96,-17.4803
Diffusion Model + LLM,1.25,61.4439
Diffusion Model + LLM,-46.7734,-13.1041
Diffusion Model + LLM,-50.9857,40.8694
Diffusion Model + LLM,-55.4606,44.3089
Diffusion Model + LLM,-45.0071,27.4365
Diffusion Model + LLM,-19.5608,22.7762
Diffusion Model + LLM,-46.0563,-35.2124
Diffusion Model + LLM,-50.8709,67.4514
Diffusion Model + LLM,16.8015,32.0704
Diffusion Model + LLM,9.4797,25.1755
Diffusion Model + LLM,-8.827,14.0669
Diffusion Model + LLM,-30.6152,31.0599
Diffusion Model + LLM,-25.593,-93.8235
Diffusion Model + LLM,-33.9696,27.7751
Diffusion Model + LLM,17.3921,-83.4556
Diffusion Model + LLM,-70.238,-15.1141
Diffusion Model + LLM,-83.7684,1.3919
Diffusion Model + LLM,-60.2039,10.5867
Diffusion Model + LLM,-81.8771,59.0194
Diffusion Model + LLM,2.3173,3.0107
Diffusion Model + LLM,-52.878,44.1082
Diffusion Model + LLM,-2.9777,17.7786
Diffusion Model + LLM,18.86,54.0112
Diffusion Model + LLM,-6.1745,-86.1409
Diffusion Model + LLM,-19.6895,67.8297
Diffusion Model + LLM,8.0024,-9.7878
Diffusion Model + LLM,46.1665,79.801
Diffusion Model + LLM,-70.9224,13.4008
Diffusion Model + LLM,-23.2776,71.6681
Diffusion Model + LLM,-63.5302,31.2245
Diffusion Model + LLM,-20.8744,-14.3684
Diffusion Model + LLM,-8.9574,30.2519
Diffusion Model + LLM,-40.3528,79.7495
Diffusion Model + LLM,4.8877,-48.0447
Diffusion Model + LLM,-24.2105,29.7891
Diffusion Model + LLM,-60.0277,9.2642
Diffusion Model + LLM,-11.2366,70.1805
Diffusion Model + LLM,-59.3177,-37.2319
Diffusion Model + LLM,-43.6092,71.3786
Diffusion Model + LLM,-22.1367,87.5589
Diffusion Model + LLM,-29.3512,-12.8638
Diffusion Model + LLM,-0.9999,31.7828
Diffusion Model + LLM,-29.6561,71.5563
Diffusion Model + LLM,-28.0619,-22.685
Diffusion Model + LLM,5.7881,-30.7498
Diffusion Model + LLM,-76.253,1.7422
Diffusion Model + LLM,-40.9679,-16.4972
Diffusion Model + LLM,-69.6899,-41.2632
Diffusion Model + LLM,-69.9526,-15.7454
Diffusion Model + LLM,-19.6975,64.3146
Diffusion Model + LLM,-69.2347,26.0799
Diffusion Model + LLM,7.1989,24.8789
Diffusion Model + LLM,-7.7109,-46.3808
Diffusion Model + LLM,-41.7043,21.3481
Diffusion Model + LLM,-42.4128,48.4634
Diffusion Model + LLM,-7.5804,-48.2212
Diffusion Model + LLM,11.1787,23.616
Diffusion Model + LLM,-16.4281,18.8748
Diffusion Model + LLM,-44.0967,-58.265
Diffusion Model + LLM,-57.5952,-8.03
Diffusion Model + LLM,-59.168,74.3654
Diffusion Model + LLM,-9.59,52.7603
Diffusion Model + LLM,-41.1015,82.7229
Diffusion Model + LLM,-87.7764,2.4513
Diffusion Model + LLM,0.1343,45.0319
Diffusion Model + LLM,-3.8255,-75.1448
Diffusion Model + LLM,-29.2931,-41.1071
Diffusion Model + LLM,-10.7562,20.5893
Diffusion Model + LLM,-26.0624,43.0184
Diffusion Model + LLM,18.8264,-83.3628
Diffusion Model + LLM,-61.6705,24.6958
Diffusion Model + LLM,-25.9003,-10.4791
Diffusion Model + LLM,-29.5082,54.5058
Diffusion Model + LLM,-84.3901,-8.1295
Diffusion Model + LLM,-37.7956,-33.7764
Diffusion Model + LLM,-48.1366,11.0786
Diffusion Model + LLM,-33.4168,-20.5448
Diffusion Model + LLM,-75.9209,-19.9484
Diffusion Model + LLM,-49.7365,-66.3261
Diffusion Model + LLM,-4.8903,-16.3124
Diffusion Model + LLM,-16.7514,-21.6842
Diffusion Model + LLM,-27.6842,34.4246
Diffusion Model + LLM,-65.2854,61.8229
Diffusion Model + LLM,-35.0749,56.7142
Diffusion Model + LLM,18.1346,3.4634
Diffusion Model + LLM,0.8383,-21.3004
Diffusion Model + LLM,-92.1525,32.3701
Diffusion Model + LLM,-22.8942,19.4866
Diffusion Model + LLM,-30.6103,54.7552
Diffusion Model + LLM,5.2911,-17.2879
Diffusion Model + LLM,-12.2021,-46.8393
Diffusion Model + LLM,9.3805,46.606
Diffusion Model + LLM,-7.8663,-62.4943
Diffusion Model + LLM,-16.9855,13.3072
Diffusion Model + LLM,-33.2529,-83.8336
Diffusion Model + LLM,16.5682,-91.2785
Diffusion Model + LLM,-87.6431,31.3013
Diffusion Model + LLM,8.0023,77.047
Diffusion Model + LLM,3.0902,-79.7463
Diffusion Model + LLM,-0.0715,2.7096
Diffusion Model + LLM,-6.1739,-22.8889
Diffusion Model + LLM,-6.373,-10.3615
Diffusion Model + LLM,-63.5888,-40.3457
Diffusion Model + LLM,2.9519,-17.5664
Diffusion Model + LLM,-35.118,-21.6281
Diffusion Model + LLM,-12.2061,-26.1103
Diffusion Model + LLM,-70.133,63.4798
Diffusion Model + LLM,-65.35,17.7823
Diffusion Model + LLM,-39.1808,72.0011
Diffusion Model + LLM,11.0032,13.7035
Diffusion Model + LLM,-42.154,-52.4005
Diffusion Model + LLM,-9.8189,8.4265
Diffusion Model + LLM,1.2188,54.253
Diffusion Model + LLM,-64.8772,14.3987
Diffusion Model + LLM,-58.9881,35.3537
Diffusion Model + LLM,-9.9799,-8.1166
Diffusion Model + LLM,-78.9922,23.7298
Diffusion Model + LLM,-87.7571,17.0431
Diffusion Model + LLM,-4.6986,-93.4276
Diffusion Model + LLM,3.4197,53.645
Diffusion Model + LLM,5.0558,81.2319
Diffusion Model + LLM,4.0913,61.0072
Diffusion Model + LLM,-77.2867,-18.4726
Diffusion Model + LLM,-29.5145,-8.6435
Diffusion Model + LLM,-25.2331,53.7374
Diffusion Model + LLM,6.1171,29.5398
Diffusion Model + LLM,-39.3569,44.6134
Diffusion Model + LLM,13.654,-91.6115
Diffusion Model + LLM,-24.5997,-74.5221
Diffusion Model + LLM,-94.4519,-1.7341
Diffusion Model + LLM,-8.4249,2.3432
Diffusion Model + LLM,1.7333,-70.05
Diffusion Model + LLM,13.6327,-98.1806
Diffusion Model + LLM,0.202,10.7988
Diffusion Model + LLM,-57.6897,17.6309
Diffusion Model + LLM,-23.2623,-67.4517
Diffusion Model + LLM,-57.0302,-70.5524
Diffusion Model + LLM,-39.9219,80.9872
Diffusion Model + LLM,-23.5242,-20.339
Diffusion Model + LLM,-34.5907,77.4955
Diffusion Model + LLM,-25.6469,47.325
Diffusion Model + LLM,-0.6344,77.2744
Diffusion Model + LLM,-8.3627,18.7248
Diffusion Model + LLM,-32.6853,-15.2463
Diffusion Model + LLM,-55.4339,-6.2079
Diffusion Model + LLM,-36.8203,-85.7551
Diffusion Model + LLM,-4.3518,-65.1132
Diffusion Model + LLM,-1.5665,-70.2762
Diffusion Model + LLM,-1.6131,-58.9472
Diffusion Model + LLM,-61.6198,-39.822
Diffusion Model + LLM,-5.1891,82.4345
Diffusion Model + LLM,-35.8216,-86.6952
Diffusion Model + LLM,9.7758,-59.6721
Diffusion Model + LLM,-65.9813,-10.5692
Diffusion Model + LLM,-22.1622,-29.3801
Diffusion Model + LLM,-15.1504,-58.8239
Diffusion Model + LLM,4.4453,-50.2883
Diffusion Model + LLM,-45.0176,8.6183
Diffusion Model + LLM,5.9616,33.7999
Diffusion Model + LLM,-21.7442,55.0417
Diffusion Model + LLM,-39.6375,-12.3307
Diffusion Model + LLM,-7.6139,44.2054
Diffusion Model + LLM,17.7874,48.8183
Diffusion Model + LLM,-58.0826,23.9937
Diffusion Model + LLM,16.1934,50.9698
Diffusion Model + LLM,5.8929,81.3243
Diffusion Model + LLM,-53.3675,-64.6954
Diffusion Model + LLM,-59.4099,22.218
Diffusion Model + LLM,-19.1724,85.5996
Diffusion Model + LLM,-3.9649,53.6834
Diffusion Model + LLM,-44.7274,-49.1268
Diffusion Model + LLM,18.708,-80.4815
Diffusion Model + LLM,-71.0215,22.2533
Diffusion Model + LLM,-18.4647,-92.0343
Diffusion Model + LLM,-3.9306,36.7366
Diffusion Model + LLM,14.5778,-90.8448
Diffusion Model + LLM,-40.8289,-5.8547
Diffusion Model + LLM,-37.2499,-78.7774
Diffusion Model + LLM,-8.4524,-67.4829
Diffusion Model + LLM,-93.5715,28.9401
Diffusion Model + LLM,-37.8436,-5.5
Diffusion Model + LLM,-0.7004,84.551
Diffusion Model + LLM,-23.3722,-49.3281
Diffusion Model + LLM,0.2313,-18.9965
Diffusion Model + LLM,-46.378,9.6101
Diffusion Model + LLM,20.226,31.9906
Diffusion Model + LLM,-25.0509,-67.8591
Diffusion Model + LLM,-48.9935,70.6177
Diffusion Model + LLM,-24.3201,-0.9754
Diffusion Model + LLM,-78.1393,-20.2928
Diffusion Model + LLM,-52.2318,16.2643
Diffusion Model + LLM,-36.354,60.9242
Diffusion Model + LLM,-46.6197,-37.7221
Diffusion Model + LLM,-3.3599,6.5119
Diffusion Model + LLM,-92.1127,36.1851
Diffusion Model + LLM,13.0198,32.8914
Diffusion Model + LLM,-23.047,52.2558
Diffusion Model + LLM,22.3973,53.638
Diffusion Model + LLM,-1.6688,-4.5168
Diffusion Model + LLM,-17.8221,-12.0714
Diffusion Model + LLM,-59.0184,10.7945
Diffusion Model + LLM,-21.8108,-17.5025
Diffusion Model + LLM,-78.1807,-20.5678
Diffusion Model + LLM,-76.7441,37.4057
Diffusion Model + LLM,-89.5582,-4.2342
Diffusion Model + LLM,-50.3436,-55.3161
Diffusion Model + LLM,-11.442,-20.4342
Diffusion Model + LLM,7.3283,70.0299
Diffusion Model + LLM,-15.3037,75.9732
Diffusion Model + LLM,-44.0431,-52.7902
Diffusion Model + LLM,3.0438,90.1033
Diffusion Model + LLM,-32.4525,64.4158
Diffusion Model + LLM,10.5637,-61.0167
Diffusion Model + LLM,-25.4433,0.1539
Diffusion Model + LLM,-33.907,-12.96
Diffusion Model + LLM,-75.0605,34.1485
Diffusion Model + LLM,-16.7588,-60.1101
Diffusion Model + LLM,1.7276,28.4591
Diffusion Model + LLM,-40.117,27.3936
Diffusion Model + LLM,-26.5026,-89.4979
Diffusion Model + LLM,-43.5816,-54.4104
Diffusion Model + LLM,-19.4713,-55.0061
Diffusion Model + LLM,6.8556,41.9741
Diffusion Model + LLM,-8.0844,9.2332
Diffusion Model + LLM,-2.3756,79.7769
Diffusion Model + LLM,-30.4686,-89.1235
Diffusion Model + LLM,-30.677,32.767
Diffusion Model + LLM,-48.0721,47.0392
Diffusion Model + LLM,-14.163,-63.6803
Diffusion Model + LLM,-22.3588,20.6736
Diffusion Model + LLM,-21.9512,-91.5774
Diffusion Model + LLM,-85.5448,32.7157
Diffusion Model + LLM,-27.8594,-68.9336
Diffusion Model + LLM,-32.0973,-76.5735
Diffusion Model + LLM,-28.284,-1.8727
Diffusion Model + LLM,-26.5801,-66.1067
Diffusion Model + LLM,-28.6759,22.4812
Diffusion Model + LLM,-10.873,-21.9185
Diffusion Model + LLM,-4.2063,7.0007
Diffusion Model + LLM,-34.075,60.3188
Diffusion Model + LLM,-1.6551,77.3588
Diffusion Model + LLM,-11.0551,20.9834
Diffusion Model + LLM,-14.0053,-69.6837
Diffusion Model + LLM,12.4821,45.7858
Diffusion Model + LLM,-5.3098,-43.9892
Diffusion Model + LLM,-10.202,25.304
Diffusion Model + LLM,5.2898,77.388
Diffusion Model + LLM,22.3063,52.9778
Diffusion Model + LLM,-7.1863,80.3657
Diffusion Model + LLM,-47.6745,-7.2562
Diffusion Model + LLM,-38.2529,-16.2062
Diffusion Model + LLM,-62.225,76.3612
Diffusion Model + LLM,-75.2093,-22.4306
Diffusion Model + LLM,-71.5625,2.8738
Diffusion Model + LLM,-27.3373,48.8394
Diffusion Model + LLM,10.1905,66.417
Diffusion Model + LLM,9.1529,48.4226
Diffusion Model + LLM,-4.3197,-66.3583
Diffusion Model + LLM,7.5281,54.8034
Diffusion Model + LLM,-73.2551,41.2519
Diffusion Model + LLM,-1.945,-73.9999
Diffusion Model + LLM,-1.5293,-47.5249
Diffusion Model + LLM,-52.8977,67.5243
Diffusion Model + LLM,-32.9562,89.1934
Diffusion Model + LLM,16.0733,60.0253
Diffusion Model + LLM,-27.7749,58.0636
Diffusion Model + LLM,10.3852,-55.0995
Diffusion Model + LLM,-31.0689,80.4934
Diffusion Model + LLM,-37.9623,-31.6308
Diffusion Model + LLM,5.6962,-17.1817
Diffusion Model + LLM,-54.7239,62.8821
Diffusion Model + LLM,-46.1593,12.8092
Diffusion Model + LLM,-23.7193,78.7365
Diffusion Model + LLM,-34.7622,-45.9726
Diffusion Model + LLM,-95.7771,1.3519
Diffusion Model + LLM,-62.6876,55.2974
Diffusion Model + LLM,-16.6987,-48.0437
Diffusion Model + LLM,-46.9151,7.6269
Diffusion Model + LLM,-9.5808,81.3216
Diffusion Model + LLM,-52.3157,-6.3266
Diffusion Model + LLM,12.8718,4.0039
Diffusion Model + LLM,-53.0494,74.1419
Diffusion Model + LLM,-88.2108,12.9549
Diffusion Model + LLM,-31.9204,-4.95
Diffusion Model + LLM,-50.4296,65.0723
Diffusion Model + LLM,14.5077,5.3515
Diffusion Model + LLM,-6.2409,-92.3481
Diffusion Model + LLM,-1.8066,-30.0613
Diffusion Model + LLM,7.8743,-69.8182
Diffusion Model + LLM,-1.3037,-59.6857
Diffusion Model + LLM,-44.2439,45.5926
Diffusion Model + LLM,-57.7988,-65.6384
Diffusion Model + LLM,-23.726,-77.4341
Diffusion Model + LLM,-39.9186,-21.6799
Diffusion Model + LLM,20.0475,47.8529
Diffusion Model + LLM,-18.4997,-72.354
Diffusion Model + LLM,-44.2325,-57.1681
Diffusion Model + LLM,-9.5013,-8.7729
Diffusion Model + LLM,-30.799,9.8974
Diffusion Model + LLM,-89.1399,36.3799
Diffusion Model + LLM,-34.1746,12.9202
Diffusion Model + LLM,11.2726,6.2642
Diffusion Model + LLM,-5.5583,-94.154
Diffusion Model + LLM,-79.7056,5.3999
Diffusion Model + LLM,-64.6121,-37.1195
Diffusion Model + LLM,-31.0443,-0.5321
Diffusion Model + LLM,-39.7583,30.0623
Diffusion Model + LLM,-47.4103,-78.4853
Diffusion Model + LLM,-72.4222,58.8457
Diffusion Model + LLM,-68.1261,53.2099
Diffusion Model + LLM,-31.5185,-10.3138
Diffusion Model + LLM,-25.0072,36.9292
Diffusion Model + LLM,-17.6009,-51.6792
Diffusion Model + LLM,5.3923,3.5278
Diffusion Model + LLM,-10.4485,52.5403
Diffusion Model + LLM,-10.8609,-84.4537
Diffusion Model + LLM,-55.2461,-70.4501
Diffusion Model + LLM,3.6268,56.6287
Diffusion Model + LLM,-15.152,-71.0177
Diffusion Model + LLM,15.9888,-99.608
Diffusion Model + LLM,-79.6221,56.3419
Diffusion Model + LLM,2.5026,-0.3504
Diffusion Model + LLM,-45.9186,4.4815
Diffusion Model + LLM,5.9119,-21.5063
Diffusion Model + LLM,15.4591,-88.7884
Diffusion Model + LLM,-32.7885,-67.249
Diffusion Model + LLM,-53.5668,-4.9961
Diffusion Model + LLM,-0.7646,-18.7395
Diffusion Model + LLM,-50.2312,35.2494
Diffusion Model + LLM,-33.8119,23.2946
Diffusion Model + LLM,-27.9724,0.771
Diffusion Model + LLM,-48.8758,35.9173
Diffusion Model + LLM,-1.3228,70.4177
Diffusion Model + LLM,-26.7116,-46.5504
Diffusion Model + LLM,-41.5324,-54.5911
Diffusion Model + LLM,-34.446,-7.5306
Diffusion Model + LLM,-76.8432,35.7813
Diffusion Model + LLM,-5.0279,1.5249
Diffusion Model + LLM,-44.9358,-11.2419
Diffusion Model + LLM,-3.3413,-20.4189
Diffusion Model + LLM,-17.7311,-69.4882
Diffusion Model + LLM,-19.5912,26.9259
Diffusion Model + LLM,-16.0345,-41.052
Diffusion Model + LLM,-73.6909,-17.3862
Diffusion Model + LLM,-50.6245,20.7766
Diffusion Model + LLM,-9.7211,-72.294
Diffusion Model + LLM,-16.6537,60.0599
Diffusion Model + LLM,-51.7195,53.9785
Diffusion Model + LLM,2.8969,-89.6462
Diffusion Model + LLM,-23.6523,79.4986
Diffusion Model + LLM,-72.0566,16.1716
Diffusion Model + LLM,0.869,-0.9792
Diffusion Model + LLM,-50.6848,-14.4012
Diffusion Model + LLM,-50.5519,-64.3527
Diffusion Model + LLM,-86.7487,23.1601
Diffusion Model + LLM,-1.0201,38.8902
Diffusion Model + LLM,-47.68,8.9306
Diffusion Model + LLM,11.1271,-57.0798
Diffusion Model + LLM,-67.3451,-5.9974
Diffusion Model + LLM,14.671,31.4395
Diffusion Model + LLM,-45.6641,-11.5169
Diffusion Model + LLM,6.8672,28.1143
Diffusion Model + LLM,-44.8767,-9.3279
Diffusion Model + LLM,5.8932,40.5443
Diffusion Model + LLM,-62.6437,9.8476
Diffusion Model + LLM,-27.2918,2.2678
Diffusion Model + LLM,-26.2478,-45.2398
Diffusion Model + LLM,-23.6007,64.3272
Diffusion Model + LLM,-4.2869,17.8774
Diffusion Model + LLM,-72.3331,-3.2943
Diffusion Model + LLM,15.0496,-9.7504
Diffusion Model + LLM,-21.9498,35.8114
Diffusion Model + LLM,-63.7382,-43.4783
Diffusion Model + LLM,-48.1135,-79.5637
Diffusion Model + LLM,-30.4162,-51.6922
Diffusion Model + LLM,-16.7851,57.7842
Diffusion Model + LLM,-43.193,-17.1689
Diffusion Model + LLM,4.5536,12.3638
Diffusion Model + LLM,18.3622,36.4476
Diffusion Model + LLM,-60.8659,-39.1712
Diffusion Model + LLM,7.4857,-0.6601
Diffusion Model + LLM,-83.5756,55.5967
Diffusion Model + LLM,3.5555,83.4632
Diffusion Model + LLM,-29.0039,32.6963
Diffusion Model + LLM,-53.4535,36.6573
Diffusion Model + LLM,-7.2962,-68.9484
Diffusion Model + LLM,14.7134,1.0827
Diffusion Model + LLM,-8.4818,66.4847
Diffusion Model + LLM,-15.645,-19.8392
Diffusion Model + LLM,-40.2667,89.9308
Diffusion Model + LLM,1.7703,-83.912
Diffusion Model + LLM,-11.6556,70.6026
Diffusion Model + LLM,-20.6076,67.1019
Diffusion Model + LLM,-5.2883,-88.8675
Diffusion Model + LLM,-51.786,60.1003
Diffusion Model + LLM,-21.193,65.1433
Diffusion Model + LLM,-32.4159,-10.7952
Diffusion Model + LLM,-43.2239,24.3368
Diffusion Model + LLM,-33.5234,-72.6966
Diffusion Model + LLM,-48.7865,75.911
Diffusion Model + LLM,-3.431,3.6676
Diffusion Model + LLM,-1.9361,27.8314
Diffusion Model + LLM,-92.9965,8.1823
Diffusion Model + LLM,-39.4767,41.42
Diffusion Model + LLM,12.1006,65.2154
Diffusion Model + LLM,-43.6365,-5.2811
Diffusion Model + LLM,-39.0527,-1.1158
Diffusion Model + LLM,-10.0916,72.0847
Diffusion Model + LLM,6.5803,18.3831
Diffusion Model + LLM,-31.3896,-56.4494
Diffusion Model + LLM,19.7932,-83.6822
Diffusion Model + LLM,-79.8052,57.002
Diffusion Model + LLM,-21.9304,-68.4613
Diffusion Model + LLM,-33.5317,-16.9091
Diffusion Model + LLM,-8.3383,-63.6715
Diffusion Model + LLM,-17.3446,11.8948
Diffusion Model + LLM,-8.6223,18.5251
Diffusion Model + LLM,-14.408,71.0771
Diffusion Model + LLM,-30.236,-67.4036
